id,date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,circumplex.arousal,circumplex.valence,mood_lag1,activity_lag1,screen_lag1,mood_mean_3d_hist,activity_mean_3d_hist,screen_mean_3d_hist,call_mean_3d_hist,sms_mean_3d_hist,appCat.builtin_mean_3d_hist,appCat.communication_mean_3d_hist,appCat.entertainment_mean_3d_hist,appCat.finance_mean_3d_hist,appCat.game_mean_3d_hist,appCat.office_mean_3d_hist,appCat.other_mean_3d_hist,appCat.social_mean_3d_hist,appCat.travel_mean_3d_hist,appCat.unknown_mean_3d_hist,appCat.utilities_mean_3d_hist,appCat.weather_mean_3d_hist,circumplex.arousal_mean_3d_hist,circumplex.valence_mean_3d_hist,mood_std_3d_hist,activity_std_3d_hist,screen_std_3d_hist,mood_change_today_vs_yesterday,activity_change_today_vs_yesterday,screen_change_today_vs_yesterday,day_of_week,is_weekend,mood_next_day
AS14.01,2014-04-02,6.5,0.1019166106382234,15405.399999856949,4.0,0.0,3614.349,6920.156,1343.376,247.777,0.0,90.481,541.5409999999999,3428.792,0.0,0.0,341.371,0.0,0.25,0.75,6.0,0.118443242712736,17173.906002044678,6.966666666666666,0.07934723137255584,10023.512001117071,2.3333333333333335,0.0,1587.0956666666668,4242.2226666666675,1441.7446666666667,196.36033333333333,95.30566666666668,30.796000000000003,154.5823333333333,2186.1356666666666,599.3340000000001,31.92233333333333,255.41233333333332,0.0,-0.0999999999999999,0.45,0.8386497083606093,0.0355105262849296,6484.760183343087,0.5,-0.016526632074512604,-1768.5060021877289,2,0,6.4
AS14.01,2014-04-03,6.4,0.049238472708441,18111.24900078773,4.0,0.0,2321.464,14438.082,1293.631,76.234,0.0,0.0,213.902,3154.241,19.082,0.0,182.772,0.0,-1.2,0.0,6.5,0.1019166106382234,15405.399999856949,6.633333333333333,0.09695511141144963,13650.90733408928,3.6666666666666665,0.0,2653.757,6116.106333333333,1377.6443333333336,278.95266666666663,95.30566666666668,60.95633333333333,310.4283333333333,3273.171333333333,599.3340000000001,9.763333333333334,356.4373333333333,0.0,0.15,0.45,0.7094598884597579,0.024350967295669018,4655.194888840325,-0.09999999999999964,-0.0526781379297824,2705.8490009307825,3,0,6.2
AS14.01,2014-04-04,6.2,0.1266893112073258,9533.048000097277,2.0,1.0,1957.829,5481.628,1545.227,0.0,0.0,0.0,176.801,2086.197,158.241,0.0,128.692,0.0,0.2,0.4,6.4,0.049238472708441,18111.24900078773,6.300000000000001,0.08986610868646679,16896.85166756312,3.0,0.0,2440.443333333333,9151.254666666668,1222.548,290.6123333333333,78.247,60.95633333333333,292.21099999999996,3874.366666666667,544.5676666666667,0.0,347.25966666666665,0.0,-0.25,0.25,0.2645751311064501,0.0361418869983819,1374.035673536471,-0.20000000000000018,0.07745083849888479,-8578.201000690455,4,0,6.8
AS14.01,2014-04-05,6.8,0.1190023022034455,3340.4309999942784,0.0,0.0,616.418,1885.409,76.369,0.0,0.0,0.0,81.133,363.208,187.945,0.0,118.956,0.0,-0.4,0.6,6.2,0.1266893112073258,9533.048000097277,6.366666666666667,0.09261479818466341,14349.89900024732,3.3333333333333335,0.3333333333333333,2631.214,8946.622000000001,1394.0780000000002,108.00366666666666,0.0,30.16033333333333,310.74799999999993,2889.7433333333333,59.10766666666667,0.0,217.61166666666668,0.0,-0.25,0.3833333333333333,0.15275252316518148,0.03955440408141657,4385.424138232743,0.5999999999999996,-0.0076870090038802935,-6192.617000102999,5,1,6.5
AS14.01,2014-04-06,6.5,0.0644077994424681,7467.321999788283,4.0,0.0,4548.662,3355.743,187.214,0.0,114.406,0.0,119.12,321.46000000000004,0.0,0.0,46.249,0.0,-0.75,0.5,6.8,0.1190023022034455,3340.4309999942784,6.466666666666668,0.0983100287064041,10328.242666959763,2.0,0.3333333333333333,1631.9036666666668,7268.373,971.7423333333335,25.41133333333333,0.0,0.0,157.27866666666662,1867.8820000000003,121.756,0.0,143.47333333333333,0.0,-0.4666666666666666,0.3333333333333333,0.3055050463303848,0.042670665953349646,7417.446799391007,-0.2999999999999998,-0.054594502760977395,4126.8909997940045,6,1,6.5
AS14.01,2014-04-07,6.5,0.0506706211743178,9846.38099980354,1.0,0.0,927.377,7355.015,447.121,46.128,0.0,17.107,170.348,1475.418,60.247,0.0,205.81100000000004,0.0,-0.5,0.25,6.5,0.0644077994424681,7467.321999788283,6.5,0.1033664709510798,6780.266999959946,2.0,0.3333333333333333,2374.3030000000003,3574.2600000000007,602.9366666666668,0.0,38.13533333333333,0.0,125.68466666666662,923.6216666666668,115.39533333333334,0.0,97.96566666666666,0.0,-0.3166666666666666,0.5,0.29999999999999616,0.033957415849021344,3152.960475027082,0.0,-0.013737178268150303,2379.059000015256,0,0,6.6
AS14.01,2014-04-08,6.6,0.0753270582613484,15101.132001876833,1.0,0.0,892.689,9477.553,3466.4790000000003,19.131,0.0,0.0,209.514,2655.121,0.0,0.0,36.143,0.0,-0.4,0.3333333333333333,6.5,0.0506706211743178,9846.38099980354,6.6000000000000005,0.0780269076067438,6884.711333195367,1.6666666666666667,0.0,2030.819,4198.722333333334,236.90133333333338,15.376,38.13533333333333,5.702333333333333,123.53366666666663,720.0286666666667,82.73066666666666,0.0,123.67200000000003,0.0,-0.5499999999999999,0.45,0.17320508075688507,0.03614435970465227,3291.8722243770967,0.09999999999999964,0.0246564370870306,5254.751002073293,1,0,7.4
AS14.01,2014-04-09,7.4,0.1203841145323287,13558.28900098801,4.0,0.0,1638.617,6177.076,940.77,0.0,0.0,0.0,346.654,2826.35,0.0,0.0,577.3589999999999,0.0,-0.8,1.0,6.6,0.0753270582613484,15101.132001876833,6.533333333333332,0.0634684929593781,10804.945000489553,2.0,0.0,2122.9093333333335,6729.437000000001,1366.938,21.753,38.13533333333333,5.702333333333333,166.3273333333333,1483.9996666666666,20.082333333333334,0.0,96.06766666666668,0.0,-0.5499999999999999,0.3611111111111111,0.05773502691896237,0.012355027112821439,3906.1358776360025,0.8000000000000007,0.04505705627098029,-1542.8430008888226,2,0,7.4
AS14.01,2014-04-10,7.4,0.078963105194891,9296.09899926186,7.0,0.0,715.355,4881.411,1858.893,0.0,1.059,23.195,107.919,1174.717,0.0,0.0,377.687,0.0,-0.4,0.8,7.4,0.1203841145323287,13558.28900098801,6.833333333333333,0.0821272646559983,12835.267334222794,2.0,0.0,1152.8943333333334,7669.881333333334,1618.1233333333337,21.753,0.0,5.702333333333333,242.17199999999994,2318.963,20.082333333333334,0.0,273.10433333333333,0.0,-0.5666666666666668,0.5277777777777778,0.49328828623162513,0.035350741071464575,2700.957658203206,0.0,-0.0414210093374377,-4262.1900017261505,3,0,7.0
AS14.01,2014-04-11,7.0,0.0799862020730605,7371.672000169754,0.0,0.0,3369.031,3336.592,1976.138,94.093,0.0,0.0,51.452,596.807,34.234,0.0,214.648,0.0,-1.2,0.8,7.4,0.078963105194891,9296.09899926186,7.133333333333333,0.09155809266285603,12651.8400007089,4.0,0.0,1082.2203333333334,6845.346666666667,2088.714,6.377,0.3529999999999905,7.731666666666667,221.36233333333334,2218.729333333333,0.0,0.0,330.3963333333333,0.0,-0.5333333333333333,0.7111111111111111,0.46188021535170115,0.02503017902333532,3006.7988597414546,-0.40000000000000036,0.0010230968781694966,-1924.4269990921057,4,0,7.25
AS14.01,2014-04-12,7.25,0.0722490614703181,5025.429001092908,0.0,0.0,302.446,2060.366,2186.482,0.0,0.0,0.0,79.033,264.432,5.031,0.0,352.392,0.0,-0.75,0.75,7.0,0.0799862020730605,7371.672000169754,7.266666666666667,0.0931111406000934,10075.353333473207,3.6666666666666665,0.0,1907.667666666667,4798.359666666666,1591.9336666666666,31.364333333333335,0.3529999999999905,7.731666666666667,168.67499999999995,1532.6246666666668,11.411333333333332,0.0,389.89799999999997,0.0,-0.8000000000000002,0.8666666666666667,0.23094010767585038,0.023624627238050058,3166.067824090911,0.25,-0.007737140602742401,-2346.242999076846,5,1,8.0
AS14.01,2014-04-13,8.0,0.0140213289543707,2005.7509992122652,0.0,0.0,447.415,1096.795,249.392,82.413,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,0.0,-1.25,1.0,7.25,0.0722490614703181,5025.429001092908,7.216666666666666,0.07706612291275654,7231.066666841507,2.3333333333333335,0.0,1462.2773333333334,3426.123,2007.171,31.364333333333335,0.3529999999999905,7.731666666666667,79.46799999999996,678.6520000000002,13.088333333333331,0.0,314.909,0.0,-0.7833333333333332,0.7833333333333333,0.20207259421636892,0.004202944504832001,2138.804094145922,0.75,-0.05822773251594739,-3019.678001880643,6,1,7.2
AS14.01,2014-04-14,7.2,0.0838873144698841,11602.41199922562,1.0,1.0,961.581,6486.284,6265.556,89.32300000000001,0.0,0.0,145.096,2921.985,29.104,0.0,986.014,0.0,-1.2,0.6,8.0,0.0140213289543707,2005.7509992122652,7.416666666666667,0.05541886416591643,4800.950666824976,0.0,0.0,1372.964,2164.5843333333337,1470.6706666666666,58.83533333333333,0.0,0.0,74.89799999999997,298.5803333333335,13.088333333333331,0.0,189.01333333333332,0.0,-1.0666666666666669,0.85,0.5204164998665339,0.03605943395798145,2689.9944124562644,-0.7999999999999998,0.0698659855155134,9596.661000013355,0,0,6.4
AS14.01,2014-04-15,6.4,0.0901121527807252,11325.595998287206,8.0,1.0,1596.356,6224.231,944.522,13.043,0.0,0.0,110.415,4428.21,8.363,0.0,279.793,0.0,0.0,0.8,7.2,0.0838873144698841,11602.41199922562,7.483333333333333,0.056719234964857625,6211.19733317693,0.3333333333333333,0.3333333333333333,570.4806666666667,3214.4816666666666,2900.476666666667,57.24533333333333,0.0,0.0,106.11266666666664,1073.639666666667,11.378333333333332,0.0,446.13533333333334,0.0,-1.0666666666666669,0.7833333333333333,0.4481443219916263,0.037432547555312834,4906.98588650144,-0.7999999999999998,0.006224838310841099,-276.8160009384137,1,0,7.2
AS14.01,2014-04-16,7.2,0.1161103361271222,12522.47499895096,0.0,1.0,923.613,5175.016,426.734,0.0,0.0,0.0,40.784,1912.852,0.0,0.0,223.587,0.0,0.8,0.6666666666666666,6.4,0.0901121527807252,11325.595998287206,7.2,0.06267359873499333,8311.252998908365,3.0,0.6666666666666666,1001.784,4602.4366666666665,2486.49,61.593,0.0,0.0,116.57333333333331,2461.565666666667,12.489,0.0,421.9356666666667,0.0,-0.8166666666666668,0.7999999999999999,0.8,0.04224890139523028,5462.47868423507,0.7999999999999998,0.025998183346397002,1196.8790006637537,2,0,6.6
AS14.01,2014-04-17,6.6,0.0569178566720968,9712.27400064469,2.0,0.0,552.201,11853.339,142.241,0.0,0.0,0.0,53.763,2107.146,0.0,0.0,49.718,0.0,-0.4,0.6,7.2,0.1161103361271222,12522.47499895096,6.933333333333334,0.09670326779257717,11816.82766548793,3.0,1.0,1160.5166666666669,5961.843666666667,2545.604,34.12200000000001,0.0,0.0,98.76499999999997,3087.6823333333336,12.489,0.0,496.4646666666667,0.0,-0.1333333333333333,0.6888888888888888,0.4618802153517002,0.017092772712620396,626.5863021256564,-0.6000000000000005,-0.0591924794550254,-2810.200998306271,3,0,6.8
AS14.01,2014-04-18,6.8,0.094033006694976,8899.562999725336,1.0,0.0,1860.898,5341.657,774.354,119.163,0.0,0.0,47.789,1993.922,63.874,0.0,88.68,0.0,-0.8,0.8,6.6,0.0569178566720968,9712.27400064469,6.733333333333334,0.08771344852664807,11186.781665960953,3.3333333333333335,0.6666666666666666,1024.0566666666666,7750.862,504.499,4.347666666666666,0.0,0.0,68.32066666666663,2816.069333333333,2.7876666666666665,0.0,184.36599999999999,0.0,0.1333333333333333,0.6888888888888888,0.41633319989322554,0.029669053617907896,1410.2338376541618,0.20000000000000018,0.0371151500228792,-812.711000919353,4,0,7.8
AS14.01,2014-04-19,7.8,0.0994319117238402,5133.912000656129,1.0,0.0,946.19,2728.26,469.274,95.629,29.084,0.0,31.482,396.672,128.89,0.0,305.796,0.0,-0.2,1.0,6.8,0.094033006694976,8899.562999725336,6.866666666666666,0.08902039983139833,10378.10399977366,1.0,0.3333333333333333,1112.2373333333333,7456.670666666666,447.7763333333334,39.721,0.0,0.0,47.4453333333333,2004.64,21.291333333333338,0.0,120.66166666666668,0.0,-0.1333333333333333,0.688888888888889,0.3055050463303888,0.029912908195041606,1901.0181559728262,1.0,0.005398905028864198,-3765.6509990692075,5,1,7.25
AS14.01,2014-04-20,7.25,0.0748162430431159,8343.518000364307,2.0,2.0,897.086,4984.724,727.492,10.606,0.0,0.0,34.202,2237.742,0.0,0.0,121.035,0.0,-0.25,0.75,7.8,0.0994319117238402,5133.912000656129,7.066666666666666,0.08346092503030433,7915.249667008719,1.3333333333333333,0.0,1119.763,6641.085333333333,461.95633333333336,71.59733333333334,9.694666666666658,0.0,44.344666666666626,1499.246666666667,64.25466666666667,0.0,148.06466666666668,0.0,-0.4666666666666667,0.7999999999999999,0.6429100507328642,0.02314493253995417,2442.7452186950636,-0.5499999999999998,-0.02461566868072429,3209.6059997081784,6,1,7.6
AS14.01,2014-04-21,7.6,0.1020410589682471,3832.9909992218018,2.0,0.0,1125.264,2004.347,74.88,33.266,0.0,0.0,58.049,428.972,68.278,0.0,210.882,0.0,-0.2,1.0,7.25,0.0748162430431159,8343.518000364307,7.283333333333334,0.08942705382064403,7458.9976669152575,1.3333333333333333,0.6666666666666666,1234.7246666666667,4351.547,657.0400000000001,75.13266666666667,9.694666666666658,0.0,37.82433333333329,1542.7786666666668,64.25466666666667,0.0,171.837,0.0,-0.4166666666666667,0.85,0.5008326400438924,0.01293807897487953,2032.686406436407,0.34999999999999964,0.027224815925131193,-4510.5270011425055,0,0,7.4
AS14.01,2014-04-22,7.4,0.091929551822292,15490.269999265667,2.0,0.0,2212.954,11360.913,1101.017,38.453,0.0,0.0,63.16,1422.548,0.0,0.0,423.215,0.0,0.2,1.0,7.6,0.1020410589682471,3832.9909992218018,7.55,0.09209640457840107,5770.1403334140805,1.6666666666666667,0.6666666666666666,989.5133333333332,3239.1103333333335,423.88200000000006,46.50033333333334,9.694666666666658,0.0,41.244333333333294,1021.1286666666668,65.72266666666667,0.0,212.571,0.0,-0.2166666666666666,0.9166666666666666,0.278388218141507,0.015021814116474328,2321.594996023613,-0.1999999999999993,-0.010111507145955101,11657.279000043865,1,0,7.6
AS14.01,2014-04-23,7.6,0.0459856891337655,11457.320999383925,1.0,0.0,1130.842,8928.472,347.427,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,0.2,1.0,7.4,0.091929551822292,15490.269999265667,7.416666666666667,0.08959561794455166,9222.259666283926,2.0,0.6666666666666666,1411.768,6116.6613333333335,634.463,27.441666666666663,0.0,0.0,51.80366666666663,1363.0873333333334,22.759333333333338,0.0,251.7106666666667,0.0,-0.0833333333333333,0.9166666666666666,0.1755942292142196,0.01376165273681051,5878.110122121168,0.1999999999999993,-0.045943862688526495,-4032.9489998817426,2,0,7.6
AS14.01,2014-04-24,7.6,0.0509029881940343,13651.80700016022,1.0,0.0,1466.271,9692.133,4464.975,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.197,0.0,-0.4,1.0,7.6,0.0459856891337655,11457.320999383925,7.533333333333334,0.07998543330810153,10260.193999290464,1.6666666666666667,0.0,1489.6866666666665,7431.244,507.7746666666667,29.923333333333336,0.0,0.0,54.53566666666663,792.706,22.759333333333338,0.0,293.68033333333335,0.0,0.0666666666666666,1.0,0.11547005383793801,0.02987553509363298,5920.1244253799705,0.0,0.004917299060268797,2194.4860007762945,3,0,7.2
AS14.01,2014-04-25,7.2,0.1090610636368274,11283.556999683384,2.0,1.0,817.613,7279.144,650.832,21.071,0.0,0.0,68.84700000000001,2227.694,63.316,0.0,347.974,0.0,-0.2,0.8,7.6,0.0509029881940343,13651.80700016022,7.533333333333334,0.06293940971669727,13533.132666269938,1.3333333333333333,0.0,1603.3556666666666,9993.839333333332,1971.1396666666667,88.81366666666668,0.0,0.0,45.83033333333329,1545.894,17.061333333333334,0.0,462.1186666666667,0.0,0.0,1.0,0.11547005383793801,0.025226300005925607,2019.0919015872091,-0.39999999999999947,0.0581580754427931,-2368.2500004768353,4,0,7.6
AS14.01,2014-04-26,7.6,0.2142487716242349,4916.102999210358,3.0,4.0,864.519,2567.857,125.556,27.267,0.0,0.0,46.205,45.344,470.773,3.148,315.76300000000003,0.0,-0.2,1.0,7.2,0.1090610636368274,11283.556999683384,7.466666666666666,0.06864991365487573,12130.89499974251,1.3333333333333333,0.3333333333333333,1138.242,8633.249666666665,1821.0780000000002,83.01966666666668,0.0,0.0,47.725999999999964,1814.2759999999998,38.166666666666664,0.0,437.03833333333336,0.0,-0.1333333333333333,0.9333333333333332,0.23094010767585593,0.035083339915975405,1320.010782781325,0.39999999999999947,0.1051877079874075,-6367.454000473026,5,1,7.5
AS14.01,2014-04-27,7.5,0.0304789237989636,5700.562000036243,0.0,0.0,1291.314,2431.498,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.338,0.0,0.0,1.0,7.6,0.2142487716242349,4916.102999210358,7.466666666666666,0.12473760781836553,9950.488999684654,2.0,1.6666666666666667,1049.467666666667,6513.044666666666,1747.121,86.09166666666668,0.0,0.0,48.99499999999997,1653.858,195.091,1.0493333333333337,459.97800000000007,0.0,-0.2666666666666666,0.9333333333333332,0.23094010767585593,0.08279357927528727,4517.846148057539,-0.09999999999999964,-0.18376984782527128,784.4590008258856,6,1,7.6
AS14.01,2014-04-28,7.6,0.0196753225383989,10807.829999685284,2.0,0.0,1312.001,4697.372,1548.438,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,-0.8,0.8,7.5,0.0304789237989636,5700.562000036243,7.433333333333334,0.11792958635334196,7300.0739996433285,1.6666666666666667,1.6666666666666667,991.1486666666666,4092.833,762.203,16.112666666666676,0.0,0.0,390.5786666666666,766.8359999999999,178.02966666666669,1.0493333333333337,241.35833333333338,0.0,-0.1333333333333333,0.9333333333333332,0.20816659994661926,0.09220535376978299,3472.023414336414,0.09999999999999964,-0.010803601260564701,5107.267999649041,0,0,7.0
AS14.01,2014-04-29,7.0,0.1027582485295044,7873.291999101639,0.0,0.0,1811.833,3834.645,1562.533,0.0,333.305,0.0,40.472,411.485,41.982,0.0,410.436,0.0,0.0,1.0,7.6,0.0196753225383989,10807.829999685284,7.566666666666666,0.08813433932053245,7141.498332977295,1.6666666666666667,1.3333333333333333,1155.9446666666663,3232.2423333333336,1061.405,164.17333333333335,0.0,0.0,391.8243333333333,832.2489999999999,156.92433333333335,1.0493333333333337,252.09800000000004,0.0,-0.3333333333333333,0.9333333333333332,0.05773502691899054,0.10935180371860892,3199.270994886731,-0.5999999999999996,0.08308292599110549,-2934.538000583645,1,0,7.8
AS14.01,2014-04-30,7.8,0.1510514590407472,5998.920999050139,1.0,0.0,844.963,3550.618,504.862,375.022,0.0,0.0,185.783,89.166,272.798,0.0,112.295,0.0,-0.4,0.8,7.0,0.1027582485295044,7873.291999101639,7.366666666666666,0.050970831622288965,8127.227999607722,0.6666666666666666,0.0,1471.716,3654.5050000000006,1540.3973333333333,155.08433333333335,111.10166666666665,0.0,389.91333333333336,954.2959999999999,13.994,0.0,283.6556666666667,0.0,-0.2666666666666666,0.9333333333333332,0.321455025366435,0.04517335345633114,2563.0858792331874,0.7999999999999998,0.048293210511242815,-1874.3710000515002,2,0,8.0
AS14.01,2014-05-01,8.0,0.037065268147657,13309.394998550417,7.0,4.0,1876.113,8191.41,470.866,1321.104,0.0,28.098,44.43,4918.942,0.0,0.0,269.569,0.0,-0.4,1.0,7.8,0.1510514590407472,5998.920999050139,7.466666666666666,0.0911616767028835,8226.68099927902,1.0,0.0,1322.9323333333332,4027.5450000000005,1205.2776666666666,280.0916666666667,111.10166666666667,0.0,99.613,974.8613333333333,104.92666666666666,0.0,300.9746666666667,0.0,-0.4000000000000001,0.8666666666666667,0.4163331998932295,0.06645135566087718,2423.8531892798746,0.20000000000000018,-0.1139861908930902,7310.473999500278,3,0,7.6
